id,NObeyesdad
24085,Overweight_Level_II
24086,Obesity_Type_III
24087,Obesity_Type_I
24088,Obesity_Type_II
24089,Overweight_Level_I
24090,Obesity_Type_I
24091,Insufficient_Weight
24092,Obesity_Type_II
24093,Overweight_Level_I
24094,Overweight_Level_I
24095,Obesity_Type_I
24096,Overweight_Level_I
24097,Overweight_Level_I
24098,Overweight_Level_I
24099,Overweight_Level_II
24100,Overweight_Level_I
24101,Obesity_Type_I
24102,Obesity_Type_II
24103,Overweight_Level_II
24104,Obesity_Type_III
24105,Obesity_Type_II
24106,Insufficient_Weight
24107,Obesity_Type_III
24108,Obesity_Type_II
24109,Obesity_Type_II
24110,Insufficient_Weight
24111,Obesity_Type_II
24112,Obesity_Type_I
24113,Obesity_Type_I
24114,Overweight_Level_I
24115,Obesity_Type_II
24116,Obesity_Type_I
24117,Obesity_Type_III
24118,Obesity_Type_III
24119,Overweight_Level_I
24120,Obesity_Type_I
24121,Obesity_Type_II
24122,Obesity_Type_I
24123,Obesity_Type_III
24124,Overweight_Level_I
24125,Overweight_Level_I
24126,Overweight_Level_II
24127,Obesity_Type_III
24128,Obesity_Type_II
24129,Obesity_Type_II
24130,Obesity_Type_I
24131,Overweight_Level_II
24132,Obesity_Type_I
24133,Obesity_Type_I
24134,Obesity_Type_II
24135,Overweight_Level_II
24136,Overweight_Level_II
24137,Overweight_Level_I
24138,Overweight_Level_II
24139,Insufficient_Weight
24140,Obesity_Type_I
24141,Insufficient_Weight
24142,Overweight_Level_II
24143,Obesity_Type_I
24144,Insufficient_Weight
24145,Insufficient_Weight
24146,Obesity_Type_II
24147,Obesity_Type_III
24148,Overweight_Level_I
24149,Overweight_Level_I
24150,Overweight_Level_II
24151,Overweight_Level_II
24152,Overweight_Level_I
24153,Insufficient_Weight
24154,Insufficient_Weight
24155,Obesity_Type_I
24156,Obesity_Type_II
24157,Obesity_Type_I
24158,Overweight_Level_II
24159,Overweight_Level_I
24160,Obesity_Type_I
24161,Overweight_Level_II
24162,Overweight_Level_I
24163,Obesity_Type_I
24164,Obesity_Type_I
24165,Obesity_Type_I
24166,Overweight_Level_I
24167,Obesity_Type_I
24168,Obesity_Type_I
24169,Overweight_Level_I
24170,Insufficient_Weight
24171,Overweight_Level_I
24172,Obesity_Type_II
24173,Overweight_Level_I
24174,Obesity_Type_III
24175,Obesity_Type_III
24176,Obesity_Type_I
24177,Overweight_Level_I
24178,Obesity_Type_III
24179,Obesity_Type_III
24180,Obesity_Type_II
24181,Insufficient_Weight
24182,Obesity_Type_III
24183,Overweight_Level_II
24184,Overweight_Level_II
24185,Obesity_Type_II
24186,Insufficient_Weight
24187,Overweight_Level_I
24188,Overweight_Level_II
24189,Obesity_Type_II
24190,Obesity_Type_II
24191,Obesity_Type_I
24192,Insufficient_Weight
24193,Overweight_Level_II
24194,Insufficient_Weight
24195,Overweight_Level_I
24196,Insufficient_Weight
24197,Overweight_Level_I
24198,Obesity_Type_II
24199,Overweight_Level_I
24200,Obesity_Type_II
24201,Overweight_Level_I
24202,Overweight_Level_II
24203,Obesity_Type_II
24204,Overweight_Level_I
24205,Obesity_Type_II
24206,Obesity_Type_I
24207,Obesity_Type_II
24208,Overweight_Level_II
24209,Obesity_Type_III
24210,Overweight_Level_I
24211,Insufficient_Weight
24212,Overweight_Level_I
24213,Obesity_Type_I
24214,Obesity_Type_II
24215,Obesity_Type_I
24216,Obesity_Type_III
24217,Overweight_Level_II
24218,Insufficient_Weight
24219,Obesity_Type_II
24220,Overweight_Level_I
24221,Overweight_Level_I
24222,Obesity_Type_I
24223,Obesity_Type_I
24224,Obesity_Type_II
24225,Overweight_Level_I
24226,Obesity_Type_III
24227,Obesity_Type_I
24228,Overweight_Level_II
24229,Overweight_Level_I
24230,Overweight_Level_I
24231,Obesity_Type_II
24232,Obesity_Type_III
24233,Overweight_Level_I
24234,Obesity_Type_I
24235,Obesity_Type_III
24236,Obesity_Type_II
24237,Overweight_Level_II
24238,Obesity_Type_III
24239,Overweight_Level_I
24240,Obesity_Type_I
24241,Obesity_Type_I
24242,Insufficient_Weight
24243,Obesity_Type_I
24244,Obesity_Type_III
24245,Obesity_Type_III
24246,Obesity_Type_I
24247,Insufficient_Weight
24248,Obesity_Type_I
24249,Obesity_Type_I
24250,Obesity_Type_II
24251,Obesity_Type_I
24252,Obesity_Type_I
24253,Overweight_Level_I
24254,Obesity_Type_I
24255,Obesity_Type_III
24256,Obesity_Type_II
24257,Obesity_Type_I
24258,Obesity_Type_I
24259,Overweight_Level_I
24260,Obesity_Type_III
24261,Normal_Weight
24262,Obesity_Type_III
24263,Normal_Weight
24264,Overweight_Level_I
24265,Obesity_Type_III
24266,Overweight_Level_II
24267,Obesity_Type_III
24268,Overweight_Level_I
24269,Overweight_Level_I
24270,Obesity_Type_I
24271,Obesity_Type_II
24272,Overweight_Level_I
24273,Obesity_Type_III
24274,Obesity_Type_II
24275,Obesity_Type_I
24276,Overweight_Level_I
24277,Obesity_Type_III
24278,Obesity_Type_I
24279,Overweight_Level_I
24280,Overweight_Level_I
24281,Insufficient_Weight
24282,Overweight_Level_II
24283,Overweight_Level_I
24284,Obesity_Type_III
24285,Obesity_Type_I
24286,Overweight_Level_II
24287,Obesity_Type_I
24288,Obesity_Type_II
24289,Normal_Weight
24290,Obesity_Type_II
24291,Obesity_Type_III
24292,Obesity_Type_I
24293,Obesity_Type_II
24294,Insufficient_Weight
24295,Obesity_Type_I
24296,Obesity_Type_I
24297,Normal_Weight
24298,Overweight_Level_I
24299,Obesity_Type_III
24300,Overweight_Level_I
24301,Insufficient_Weight
24302,Overweight_Level_I
24303,Obesity_Type_III
24304,Overweight_Level_I
24305,Overweight_Level_I
24306,Obesity_Type_III
24307,Obesity_Type_II
24308,Obesity_Type_II
24309,Insufficient_Weight
24310,Overweight_Level_I
24311,Obesity_Type_I
24312,Insufficient_Weight
24313,Overweight_Level_I
24314,Insufficient_Weight
24315,Overweight_Level_I
24316,Insufficient_Weight
24317,Obesity_Type_II
24318,Overweight_Level_II
24319,Obesity_Type_II
24320,Overweight_Level_I
24321,Obesity_Type_I
24322,Insufficient_Weight
24323,Insufficient_Weight
24324,Obesity_Type_II
24325,Obesity_Type_II
24326,Overweight_Level_I
24327,Overweight_Level_I
24328,Obesity_Type_I
24329,Obesity_Type_I
24330,Overweight_Level_I
24331,Obesity_Type_III
24332,Obesity_Type_III
24333,Insufficient_Weight
24334,Obesity_Type_II
24335,Obesity_Type_I
24336,Overweight_Level_I
24337,Overweight_Level_I
24338,Insufficient_Weight
24339,Obesity_Type_I
24340,Overweight_Level_I
24341,Overweight_Level_II
24342,Obesity_Type_III
24343,Obesity_Type_I
24344,Obesity_Type_II
24345,Obesity_Type_II
24346,Obesity_Type_II
24347,Overweight_Level_II
24348,Overweight_Level_II
24349,Obesity_Type_I
24350,Obesity_Type_I
24351,Overweight_Level_I
24352,Obesity_Type_III
24353,Obesity_Type_II
24354,Obesity_Type_I
24355,Overweight_Level_II
24356,Obesity_Type_I
24357,Obesity_Type_I
24358,Overweight_Level_I
24359,Insufficient_Weight
24360,Overweight_Level_II
24361,Overweight_Level_II
24362,Obesity_Type_III
24363,Obesity_Type_II
24364,Overweight_Level_II
24365,Obesity_Type_I
24366,Overweight_Level_I
24367,Obesity_Type_I
24368,Overweight_Level_I
24369,Obesity_Type_I
24370,Overweight_Level_I
24371,Insufficient_Weight
24372,Obesity_Type_I
24373,Obesity_Type_II
24374,Obesity_Type_III
24375,Normal_Weight
24376,Obesity_Type_III
24377,Overweight_Level_II
24378,Obesity_Type_II
24379,Obesity_Type_III
24380,Overweight_Level_I
24381,Overweight_Level_I
24382,Normal_Weight
24383,Insufficient_Weight
24384,Obesity_Type_II
24385,Obesity_Type_III
24386,Insufficient_Weight
24387,Obesity_Type_II
24388,Obesity_Type_I
24389,Obesity_Type_I
24390,Obesity_Type_I
24391,Obesity_Type_I
24392,Obesity_Type_I
24393,Overweight_Level_II
24394,Obesity_Type_III
24395,Overweight_Level_II
24396,Obesity_Type_II
24397,Obesity_Type_II
24398,Overweight_Level_I
24399,Overweight_Level_I
24400,Overweight_Level_I
24401,Obesity_Type_I
24402,Overweight_Level_I
24403,Insufficient_Weight
24404,Overweight_Level_I
24405,Insufficient_Weight
24406,Obesity_Type_III
24407,Obesity_Type_II
24408,Obesity_Type_I
24409,Obesity_Type_II
24410,Obesity_Type_I
24411,Overweight_Level_I
24412,Obesity_Type_I
24413,Obesity_Type_I
24414,Overweight_Level_I
24415,Obesity_Type_I
24416,Obesity_Type_III
24417,Obesity_Type_III
24418,Obesity_Type_III
24419,Obesity_Type_I
24420,Obesity_Type_II
24421,Obesity_Type_I
24422,Overweight_Level_II
24423,Obesity_Type_I
24424,Overweight_Level_I
24425,Obesity_Type_I
24426,Obesity_Type_III
24427,Obesity_Type_II
24428,Obesity_Type_II
24429,Insufficient_Weight
24430,Obesity_Type_II
24431,Overweight_Level_II
24432,Overweight_Level_I
24433,Obesity_Type_II
24434,Obesity_Type_II
24435,Overweight_Level_I
24436,Obesity_Type_II
24437,Overweight_Level_I
24438,Overweight_Level_I
24439,Obesity_Type_III
24440,Overweight_Level_I
24441,Obesity_Type_I
24442,Obesity_Type_I
24443,Obesity_Type_III
24444,Obesity_Type_I
24445,Normal_Weight
24446,Overweight_Level_I
24447,Overweight_Level_I
24448,Overweight_Level_I
24449,Obesity_Type_I
24450,Obesity_Type_I
24451,Obesity_Type_I
24452,Overweight_Level_I
24453,Obesity_Type_II
24454,Overweight_Level_I
24455,Overweight_Level_II
24456,Insufficient_Weight
24457,Overweight_Level_II
24458,Overweight_Level_I
24459,Obesity_Type_II
24460,Overweight_Level_I
24461,Obesity_Type_II
24462,Obesity_Type_II
24463,Obesity_Type_I
24464,Obesity_Type_III
24465,Obesity_Type_I
24466,Insufficient_Weight
24467,Obesity_Type_III
24468,Overweight_Level_I
24469,Obesity_Type_II
24470,Insufficient_Weight
24471,Obesity_Type_I
24472,Overweight_Level_I
24473,Overweight_Level_I
24474,Overweight_Level_I
24475,Obesity_Type_III
24476,Obesity_Type_II
24477,Overweight_Level_I
24478,Obesity_Type_III
24479,Overweight_Level_I
24480,Obesity_Type_I
24481,Overweight_Level_I
24482,Overweight_Level_I
24483,Obesity_Type_II
24484,Overweight_Level_I
24485,Overweight_Level_I
24486,Overweight_Level_II
24487,Overweight_Level_II
24488,Overweight_Level_I
24489,Obesity_Type_III
24490,Overweight_Level_I
24491,Obesity_Type_I
24492,Insufficient_Weight
24493,Overweight_Level_I
24494,Obesity_Type_I
24495,Obesity_Type_II
24496,Overweight_Level_I
24497,Insufficient_Weight
24498,Overweight_Level_II
24499,Obesity_Type_III
24500,Obesity_Type_III
24501,Obesity_Type_III
24502,Insufficient_Weight
24503,Obesity_Type_III
24504,Overweight_Level_I
24505,Obesity_Type_II
24506,Overweight_Level_II
24507,Overweight_Level_II
24508,Insufficient_Weight
24509,Obesity_Type_III
24510,Obesity_Type_II
24511,Overweight_Level_I
24512,Obesity_Type_III
24513,Normal_Weight
24514,Obesity_Type_I
24515,Overweight_Level_I
24516,Overweight_Level_I
24517,Overweight_Level_II
24518,Overweight_Level_I
24519,Overweight_Level_I
24520,Overweight_Level_II
24521,Overweight_Level_II
24522,Obesity_Type_I
24523,Obesity_Type_III
24524,Overweight_Level_I
24525,Obesity_Type_III
24526,Overweight_Level_I
24527,Overweight_Level_II
24528,Overweight_Level_I
24529,Overweight_Level_II
24530,Obesity_Type_II
24531,Obesity_Type_I
24532,Obesity_Type_II
24533,Obesity_Type_III
24534,Obesity_Type_II
24535,Obesity_Type_I
24536,Obesity_Type_II
24537,Insufficient_Weight
24538,Insufficient_Weight
24539,Overweight_Level_II
24540,Obesity_Type_II
24541,Overweight_Level_II
24542,Obesity_Type_III
24543,Obesity_Type_III
24544,Overweight_Level_I
24545,Overweight_Level_I
24546,Obesity_Type_II
24547,Overweight_Level_II
24548,Obesity_Type_I
24549,Obesity_Type_III
24550,Overweight_Level_I
24551,Overweight_Level_II
24552,Obesity_Type_I
24553,Obesity_Type_II
24554,Obesity_Type_III
24555,Obesity_Type_I
24556,Obesity_Type_III
24557,Insufficient_Weight
24558,Insufficient_Weight
24559,Obesity_Type_I
24560,Overweight_Level_I
24561,Obesity_Type_I
24562,Obesity_Type_III
24563,Insufficient_Weight
24564,Insufficient_Weight
24565,Obesity_Type_I
24566,Obesity_Type_II
24567,Overweight_Level_II
24568,Overweight_Level_I
24569,Overweight_Level_II
24570,Obesity_Type_III
24571,Obesity_Type_I
24572,Obesity_Type_II
24573,Obesity_Type_I
24574,Overweight_Level_I
24575,Obesity_Type_I
24576,Obesity_Type_I
24577,Obesity_Type_I
24578,Obesity_Type_III
24579,Insufficient_Weight
24580,Insufficient_Weight
24581,Insufficient_Weight
24582,Obesity_Type_III
24583,Insufficient_Weight
24584,Obesity_Type_I
24585,Obesity_Type_II
24586,Obesity_Type_I
24587,Overweight_Level_II
24588,Normal_Weight
24589,Obesity_Type_I
24590,Overweight_Level_I
24591,Obesity_Type_I
24592,Obesity_Type_I
24593,Obesity_Type_III
24594,Obesity_Type_I
24595,Normal_Weight
24596,Obesity_Type_I
24597,Obesity_Type_III
24598,Obesity_Type_I
24599,Obesity_Type_I
24600,Normal_Weight
24601,Obesity_Type_I
24602,Obesity_Type_III
24603,Overweight_Level_II
24604,Obesity_Type_III
24605,Obesity_Type_III
24606,Obesity_Type_III
24607,Obesity_Type_II
24608,Overweight_Level_I
24609,Overweight_Level_I
24610,Overweight_Level_I
24611,Obesity_Type_II
24612,Obesity_Type_I
24613,Insufficient_Weight
24614,Overweight_Level_II
24615,Normal_Weight
24616,Normal_Weight
24617,Obesity_Type_II
24618,Obesity_Type_II
24619,Overweight_Level_I
24620,Overweight_Level_I
24621,Obesity_Type_I
24622,Overweight_Level_I
24623,Obesity_Type_III
24624,Insufficient_Weight
24625,Insufficient_Weight
24626,Obesity_Type_II
24627,Obesity_Type_I
24628,Overweight_Level_II
24629,Obesity_Type_II
24630,Overweight_Level_II
24631,Obesity_Type_I
24632,Insufficient_Weight
24633,Normal_Weight
24634,Overweight_Level_I
24635,Obesity_Type_III
24636,Obesity_Type_I
24637,Obesity_Type_III
24638,Overweight_Level_II
24639,Overweight_Level_I
24640,Insufficient_Weight
24641,Obesity_Type_II
24642,Obesity_Type_I
24643,Overweight_Level_I
24644,Obesity_Type_I
24645,Obesity_Type_III
24646,Obesity_Type_III
24647,Overweight_Level_II
24648,Insufficient_Weight
24649,Obesity_Type_III
24650,Overweight_Level_I
24651,Overweight_Level_II
24652,Overweight_Level_II
24653,Insufficient_Weight
24654,Overweight_Level_I
24655,Normal_Weight
24656,Obesity_Type_II
24657,Obesity_Type_I
24658,Overweight_Level_I
24659,Obesity_Type_III
24660,Obesity_Type_I
24661,Obesity_Type_II
24662,Overweight_Level_I
24663,Obesity_Type_I
24664,Overweight_Level_II
24665,Insufficient_Weight
24666,Obesity_Type_III
24667,Normal_Weight
24668,Insufficient_Weight
24669,Obesity_Type_III
24670,Overweight_Level_II
24671,Overweight_Level_I
24672,Overweight_Level_II
24673,Obesity_Type_III
24674,Insufficient_Weight
24675,Obesity_Type_I
24676,Obesity_Type_III
24677,Overweight_Level_II
24678,Insufficient_Weight
24679,Obesity_Type_III
24680,Overweight_Level_II
24681,Overweight_Level_I
24682,Overweight_Level_I
24683,Obesity_Type_II
24684,Obesity_Type_I
24685,Overweight_Level_I
24686,Obesity_Type_II
24687,Obesity_Type_III
24688,Overweight_Level_I
24689,Insufficient_Weight
24690,Obesity_Type_III
24691,Normal_Weight
24692,Overweight_Level_I
24693,Obesity_Type_II
24694,Obesity_Type_III
24695,Obesity_Type_III
24696,Insufficient_Weight
24697,Overweight_Level_I
24698,Obesity_Type_II
24699,Obesity_Type_II
24700,Obesity_Type_III
24701,Overweight_Level_I
24702,Overweight_Level_I
24703,Obesity_Type_I
24704,Overweight_Level_I
24705,Obesity_Type_III
24706,Overweight_Level_I
24707,Overweight_Level_I
24708,Overweight_Level_I
24709,Overweight_Level_I
24710,Overweight_Level_I
24711,Insufficient_Weight
24712,Obesity_Type_III
24713,Obesity_Type_III
24714,Overweight_Level_I
24715,Obesity_Type_I
24716,Insufficient_Weight
24717,Obesity_Type_III
24718,Obesity_Type_III
24719,Obesity_Type_III
24720,Obesity_Type_I
24721,Obesity_Type_II
24722,Overweight_Level_I
24723,Overweight_Level_I
24724,Overweight_Level_II
24725,Overweight_Level_I
24726,Obesity_Type_I
24727,Obesity_Type_I
24728,Insufficient_Weight
24729,Overweight_Level_I
24730,Obesity_Type_III
24731,Overweight_Level_I
24732,Obesity_Type_I
24733,Insufficient_Weight
24734,Overweight_Level_II
24735,Obesity_Type_I
24736,Obesity_Type_II
24737,Obesity_Type_II
24738,Obesity_Type_I
24739,Obesity_Type_II
24740,Overweight_Level_II
24741,Overweight_Level_II
24742,Overweight_Level_II
24743,Obesity_Type_II
24744,Obesity_Type_II
24745,Obesity_Type_II
24746,Overweight_Level_I
24747,Obesity_Type_II
24748,Insufficient_Weight
24749,Obesity_Type_III
24750,Obesity_Type_III
24751,Obesity_Type_I
24752,Obesity_Type_I
24753,Overweight_Level_I
24754,Obesity_Type_III
24755,Overweight_Level_I
24756,Overweight_Level_II
24757,Obesity_Type_I
24758,Overweight_Level_II
24759,Obesity_Type_III
24760,Obesity_Type_II
24761,Overweight_Level_I
24762,Obesity_Type_I
24763,Overweight_Level_I
24764,Insufficient_Weight
24765,Overweight_Level_I
24766,Overweight_Level_I
24767,Obesity_Type_I
24768,Overweight_Level_I
24769,Obesity_Type_I
24770,Overweight_Level_I
24771,Overweight_Level_II
24772,Overweight_Level_I
24773,Overweight_Level_I
24774,Obesity_Type_I
24775,Obesity_Type_III
24776,Obesity_Type_III
24777,Normal_Weight
24778,Obesity_Type_III
24779,Obesity_Type_II
24780,Obesity_Type_I
24781,Overweight_Level_I
24782,Overweight_Level_I
24783,Overweight_Level_II
24784,Insufficient_Weight
24785,Overweight_Level_II
24786,Obesity_Type_I
24787,Overweight_Level_I
24788,Overweight_Level_I
24789,Obesity_Type_II
24790,Overweight_Level_I
24791,Obesity_Type_I
24792,Overweight_Level_I
24793,Insufficient_Weight
24794,Obesity_Type_II
24795,Obesity_Type_I
24796,Obesity_Type_I
24797,Insufficient_Weight
24798,Obesity_Type_III
24799,Obesity_Type_II
24800,Obesity_Type_II
24801,Normal_Weight
24802,Overweight_Level_I
24803,Obesity_Type_I
24804,Overweight_Level_I
24805,Overweight_Level_I
24806,Obesity_Type_III
24807,Overweight_Level_I
24808,Overweight_Level_II
24809,Obesity_Type_II
24810,Obesity_Type_III
24811,Overweight_Level_I
24812,Overweight_Level_I
24813,Obesity_Type_I
24814,Insufficient_Weight
24815,Obesity_Type_I
24816,Obesity_Type_II
24817,Obesity_Type_I
24818,Obesity_Type_II
24819,Obesity_Type_II
24820,Overweight_Level_I
24821,Obesity_Type_I
24822,Obesity_Type_II
24823,Overweight_Level_I
24824,Overweight_Level_I
24825,Obesity_Type_I
24826,Obesity_Type_I
24827,Overweight_Level_I
24828,Overweight_Level_I
24829,Obesity_Type_III
24830,Overweight_Level_I
24831,Overweight_Level_II
24832,Obesity_Type_III
24833,Obesity_Type_III
24834,Overweight_Level_I
24835,Obesity_Type_I
24836,Obesity_Type_I
24837,Overweight_Level_I
24838,Overweight_Level_II
24839,Overweight_Level_I
24840,Obesity_Type_II
24841,Overweight_Level_I
24842,Overweight_Level_II
24843,Obesity_Type_III
24844,Overweight_Level_I
24845,Overweight_Level_I
24846,Overweight_Level_II
24847,Obesity_Type_II
24848,Obesity_Type_I
24849,Overweight_Level_I
24850,Obesity_Type_I
24851,Insufficient_Weight
24852,Obesity_Type_II
24853,Obesity_Type_II
24854,Obesity_Type_III
24855,Obesity_Type_I
24856,Obesity_Type_II
24857,Obesity_Type_I
24858,Obesity_Type_II
24859,Obesity_Type_II
24860,Obesity_Type_III
24861,Obesity_Type_I
24862,Insufficient_Weight
24863,Overweight_Level_I
24864,Overweight_Level_II
24865,Obesity_Type_I
24866,Insufficient_Weight
24867,Overweight_Level_I
24868,Insufficient_Weight
24869,Obesity_Type_I
24870,Obesity_Type_III
24871,Insufficient_Weight
24872,Overweight_Level_I
24873,Overweight_Level_I
24874,Overweight_Level_I
24875,Insufficient_Weight
24876,Overweight_Level_I
24877,Obesity_Type_I
24878,Overweight_Level_I
24879,Insufficient_Weight
24880,Obesity_Type_II
24881,Obesity_Type_II
24882,Overweight_Level_I
24883,Obesity_Type_I
24884,Obesity_Type_I
24885,Overweight_Level_I
24886,Normal_Weight
24887,Obesity_Type_I
24888,Obesity_Type_II
24889,Obesity_Type_I
24890,Overweight_Level_I
24891,Obesity_Type_I
24892,Obesity_Type_I
24893,Obesity_Type_III
24894,Obesity_Type_III
24895,Overweight_Level_I
24896,Overweight_Level_II
24897,Obesity_Type_I
24898,Obesity_Type_III
24899,Obesity_Type_III
24900,Obesity_Type_III
24901,Overweight_Level_I
24902,Insufficient_Weight
24903,Obesity_Type_II
24904,Obesity_Type_I
24905,Obesity_Type_I
24906,Obesity_Type_I
24907,Insufficient_Weight
24908,Overweight_Level_I
24909,Obesity_Type_II
24910,Insufficient_Weight
24911,Overweight_Level_I
24912,Obesity_Type_I
24913,Overweight_Level_I
24914,Overweight_Level_I
24915,Obesity_Type_III
24916,Obesity_Type_II
24917,Insufficient_Weight
24918,Obesity_Type_II
24919,Overweight_Level_II
24920,Overweight_Level_II
24921,Overweight_Level_I
24922,Overweight_Level_II
24923,Obesity_Type_III
24924,Obesity_Type_I
24925,Obesity_Type_II
24926,Obesity_Type_III
24927,Overweight_Level_I
24928,Obesity_Type_I
24929,Overweight_Level_I
24930,Obesity_Type_I
24931,Overweight_Level_I
24932,Insufficient_Weight
24933,Overweight_Level_II
24934,Overweight_Level_I
24935,Overweight_Level_II
24936,Obesity_Type_I
24937,Overweight_Level_II
24938,Overweight_Level_I
24939,Obesity_Type_I
24940,Overweight_Level_II
24941,Obesity_Type_III
24942,Overweight_Level_II
24943,Overweight_Level_I
24944,Overweight_Level_I
24945,Overweight_Level_I
24946,Obesity_Type_I
24947,Obesity_Type_III
24948,Obesity_Type_II
24949,Insufficient_Weight
24950,Overweight_Level_I
24951,Insufficient_Weight
24952,Normal_Weight
24953,Obesity_Type_III
24954,Obesity_Type_I
24955,Overweight_Level_II
24956,Overweight_Level_I
24957,Obesity_Type_I
24958,Overweight_Level_I
24959,Insufficient_Weight
24960,Insufficient_Weight
24961,Insufficient_Weight
24962,Overweight_Level_I
24963,Obesity_Type_I
24964,Insufficient_Weight
24965,Obesity_Type_I
24966,Obesity_Type_III
24967,Obesity_Type_III
24968,Insufficient_Weight
24969,Overweight_Level_II
24970,Obesity_Type_III
24971,Obesity_Type_I
24972,Overweight_Level_II
24973,Obesity_Type_II
24974,Obesity_Type_II
24975,Obesity_Type_III
24976,Overweight_Level_II
24977,Overweight_Level_II
24978,Overweight_Level_I
24979,Overweight_Level_I
24980,Obesity_Type_I
24981,Overweight_Level_I
24982,Obesity_Type_I
24983,Obesity_Type_II
24984,Obesity_Type_III
24985,Obesity_Type_III
24986,Obesity_Type_II
24987,Insufficient_Weight
24988,Overweight_Level_I
24989,Overweight_Level_I
24990,Overweight_Level_I
24991,Obesity_Type_I
24992,Obesity_Type_III
24993,Obesity_Type_II
24994,Obesity_Type_I
24995,Obesity_Type_III
24996,Obesity_Type_I
24997,Insufficient_Weight
24998,Obesity_Type_III
24999,Obesity_Type_II
25000,Overweight_Level_II
25001,Obesity_Type_II
25002,Obesity_Type_I
25003,Overweight_Level_II
25004,Obesity_Type_II
25005,Obesity_Type_I
25006,Insufficient_Weight
25007,Obesity_Type_III
25008,Normal_Weight
25009,Obesity_Type_I
25010,Overweight_Level_I
25011,Overweight_Level_I
25012,Obesity_Type_III
25013,Overweight_Level_I
25014,Overweight_Level_I
25015,Obesity_Type_II
25016,Obesity_Type_III
25017,Overweight_Level_II
25018,Overweight_Level_I
25019,Obesity_Type_III
25020,Overweight_Level_I
25021,Overweight_Level_II
25022,Insufficient_Weight
25023,Obesity_Type_I
25024,Overweight_Level_II
25025,Obesity_Type_III
25026,Overweight_Level_I
25027,Obesity_Type_I
25028,Overweight_Level_I
25029,Overweight_Level_II
25030,Insufficient_Weight
25031,Overweight_Level_I
25032,Obesity_Type_I
25033,Overweight_Level_II
25034,Overweight_Level_I
25035,Obesity_Type_III
25036,Obesity_Type_III
25037,Obesity_Type_II
25038,Obesity_Type_I
25039,Obesity_Type_I
25040,Overweight_Level_I
25041,Overweight_Level_II
25042,Obesity_Type_I
25043,Overweight_Level_I
25044,Obesity_Type_I
25045,Obesity_Type_I
25046,Obesity_Type_II
25047,Obesity_Type_III
25048,Obesity_Type_II
25049,Obesity_Type_I
25050,Insufficient_Weight
25051,Obesity_Type_I
25052,Obesity_Type_II
25053,Overweight_Level_I
25054,Overweight_Level_I
25055,Insufficient_Weight
25056,Obesity_Type_III
25057,Obesity_Type_I
25058,Insufficient_Weight
25059,Obesity_Type_I
25060,Obesity_Type_I
25061,Overweight_Level_I
25062,Obesity_Type_III
25063,Overweight_Level_II
25064,Obesity_Type_II
25065,Obesity_Type_III
25066,Obesity_Type_II
25067,Obesity_Type_I
25068,Obesity_Type_III
25069,Obesity_Type_I
25070,Overweight_Level_I
25071,Overweight_Level_II
25072,Obesity_Type_I
25073,Insufficient_Weight
25074,Obesity_Type_III
25075,Obesity_Type_I
25076,Obesity_Type_III
25077,Obesity_Type_III
25078,Obesity_Type_II
25079,Overweight_Level_II
25080,Overweight_Level_I
25081,Obesity_Type_III
25082,Obesity_Type_III
25083,Insufficient_Weight
25084,Obesity_Type_II
25085,Obesity_Type_III
25086,Obesity_Type_III
25087,Overweight_Level_II
25088,Overweight_Level_I
25089,Obesity_Type_II
25090,Obesity_Type_II
25091,Obesity_Type_I
25092,Obesity_Type_III
25093,Insufficient_Weight
25094,Overweight_Level_I
25095,Overweight_Level_I
25096,Overweight_Level_I
25097,Obesity_Type_III
25098,Overweight_Level_I
25099,Obesity_Type_II
25100,Obesity_Type_I
25101,Obesity_Type_I
25102,Overweight_Level_I
25103,Obesity_Type_III
25104,Overweight_Level_I
25105,Overweight_Level_II
25106,Overweight_Level_I
25107,Obesity_Type_III
25108,Obesity_Type_III
25109,Overweight_Level_II
25110,Obesity_Type_II
25111,Obesity_Type_I
25112,Overweight_Level_II
25113,Obesity_Type_II
25114,Overweight_Level_I
25115,Overweight_Level_I
25116,Obesity_Type_I
25117,Obesity_Type_I
25118,Obesity_Type_I
25119,Overweight_Level_I
25120,Obesity_Type_I
25121,Overweight_Level_II
25122,Insufficient_Weight
25123,Obesity_Type_III
25124,Obesity_Type_III
25125,Overweight_Level_II
25126,Obesity_Type_I
25127,Overweight_Level_I
25128,Obesity_Type_III
25129,Obesity_Type_II
25130,Overweight_Level_I
25131,Obesity_Type_III
25132,Overweight_Level_II
25133,Obesity_Type_I
25134,Normal_Weight
25135,Obesity_Type_I
25136,Insufficient_Weight
25137,Obesity_Type_I
25138,Obesity_Type_I
25139,Obesity_Type_II
25140,Overweight_Level_I
25141,Obesity_Type_II
25142,Overweight_Level_I
25143,Obesity_Type_II
25144,Obesity_Type_II
25145,Overweight_Level_I
25146,Insufficient_Weight
25147,Obesity_Type_III
25148,Overweight_Level_I
25149,Overweight_Level_I
25150,Overweight_Level_I
25151,Obesity_Type_III
25152,Normal_Weight
25153,Obesity_Type_III
25154,Overweight_Level_I
25155,Obesity_Type_III
25156,Overweight_Level_I
25157,Obesity_Type_I
25158,Obesity_Type_III
25159,Overweight_Level_II
25160,Insufficient_Weight
25161,Obesity_Type_I
25162,Obesity_Type_II
25163,Obesity_Type_II
